time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,-0.3444123832642118,2.3580511128979587,18.13679056893263,0.21364813959865625,0.08164207363352549,0.0,-0.6382893888658743,3.0174979087673472,5.262796841874285,0.027445564446872964,0.04677077213156216,0.0,446.47722307984486,446.9472998829477,445.4478529685935,446.08211034982145
2.640000000000002,-0.3842556102629516,2.5429469310779655,18.453249245779233,0.21625642334762407,0.0850184838667456,0.0,-0.6900903159020887,3.1457564162747174,5.285484544933142,0.05949373833737458,0.06577303748136265,0.0,447.7667179136912,449.31207331724556,448.0606854536899,450.659887364712
2.700000000000002,-0.4270418776227748,2.7349935239347873,18.76842195009263,0.21968014656846346,0.08904474454641598,0.0,-0.7364500050263748,3.2560129110382556,5.220346044553243,0.05463128752195951,0.06843505570836413,0.0,419.56506918370786,419.79977022650615,421.81729684969065,421.3996085786289
2.760000000000002,-0.47289066970789806,2.934215886009227,19.082014070323826,0.22332355475857035,0.09286663006603302,0.0,-0.7921774351362009,3.384896371125169,5.232379578874982,0.06681333059098653,0.05896318166149396,0.0,446.05475770959146,445.2835591120488,446.21314544988303,447.2091102534598
2.820000000000002,-0.5223256462391255,3.14163259127517,19.39810977973072,0.22854534669340065,0.09637671862093988,0.0,-0.8559525681326514,3.529238882019007,5.303429187596062,0.10723528648425566,0.05803994505775324,0.0,465.2529224440056,465.18284866951626,464.53271587181143,467.6972466195269
2.880000000000002,-0.5755304378844194,3.357498982722616,19.717143632667476,0.23498126357538673,0.10065111679869343,0.0,-0.9178777497835068,3.666712317693894,5.330477184076258,0.10729525343331213,0.08443412295148746,0.0,452.6848229330128,454.8074613069065,453.0329070061015,453.04758928749334
2.940000000000002,-0.6324436322555768,3.5814995742038604,20.036876330794918,0.2413856471450675,0.10613616509969592,0.0,-0.9796790539851168,3.800371140384852,5.326861670392784,0.106184623184014,0.09839647400347691,0.0,443.73606511460764,444.88764108296937,445.15424820578187,445.0733484323714
3.000000000000002,-0.6934730480249152,3.8142996859097695,20.359143943800486,0.24720525461617537,0.11093854719388929,0.0,-1.0550844216067825,3.9599365732372354,5.414444617100022,0.0878087764202356,0.06169385207219891,0.0,476.47682434277016,473.6677597195654,474.56547482373963,473.16059030571694
3.0600000000000023,-0.7587672790450746,4.055992178117851,20.683570628210756,0.25344520654549996,0.11467424904496148,0.0,-1.1216944150725658,4.0968173189108485,5.399418380360517,0.1201783253978742,0.06282931120931243,0.0,443.6107099907115,443.70673552974426,442.7569447556354,445.421127627258
3.1200000000000023,-0.8277524238118488,4.305178339366054,21.00395916531595,0.2601903465709583,0.11758095039175753,0.0,-1.178084473825365,4.209846346682619,5.28040262712421,0.10466613319782417,0.03406566158366059,0.0,410.767330324411,408.2101374554016,409.48511790040124,408.1156076568628
3.1800000000000024,-0.9004417960704909,4.561826269679089,21.3194645896098,0.2660541666347429,0.12034404582068525,0.0,-1.2451016607622243,4.34542531483382,5.236233971361355,0.09079946356776661,0.058034514175966945,0.0,434.14535741032813,436.15332388901237,434.66705411738604,433.5120609584898
3.2400000000000024,-0.977205589095072,4.826680382115524,21.632305031431866,0.27171025678261884,0.12422651394924689,0.0,-1.3139986526584793,4.483335577232747,5.191558505188673,0.09773460162330727,0.07137833516120612,0.0,433.64754100876434,434.7701798132574,435.3558982325749,435.9434332650848
3.3000000000000025,-1.058185535240404,5.099904164770036,21.942541167156847,0.2779104545765563,0.1285438214201271,0.0,-1.385683228926382,4.624439726524545,5.149366738906676,0.10893461540835048,0.07253163357085682,0.0,436.748450527965,436.84871541896433,435.3507411039066,436.29621902418415
3.3600000000000025,-1.1442216546019643,5.383110737114954,22.25524536496242,0.2845887060450094,0.13266927183204835,0.0,-1.4825068313011058,4.816018006709075,5.272795096820024,0.1136719041193312,0.06498513629880172,0.0,490.07433952333133,489.5162275289537,489.3313887971382,489.6935494077533
3.4200000000000026,-1.2355673440197452,5.6766854373247915,22.571089009736827,0.29163377816138425,0.1356660191945025,0.0,-1.562604266099793,4.970153392222307,5.254833335949148,0.12116069936132318,0.03491172604781909,0.0,449.4216969317081,446.97901095384395,447.23981401746835,447.86145893076775
3.4800000000000026,-1.3315758791291215,5.979192954356427,22.884470974968952,0.29875995749059747,0.13692340468130304,0.0,-1.637809500985401,5.11381961994694,5.191017939673236,0.11638068046533986,0.007002807221406273,0.0,434.4700387348793,432.1233648991853,434.0327279094756,433.64453213840494
3.5400000000000027,-1.4325918781778548,6.291420757682257,23.197288884775773,0.30596779269269536,0.13727032537710215,0.0,-1.729343126356593,5.294068501609136,5.235363806465706,0.12387728576222821,0.004561169363019709,0.0,470.63042821315145,470.44126001294546,468.3483619314244,468.9431011635681
3.6000000000000028,-1.5385210338401218,6.613280065627164,23.508669223920258,0.3129394357275235,0.1373474331141571,0.0,-1.801671390433073,5.434961237688324,5.143927679815671,0.10851742082994575,-0.0019911168172161466,0.0,426.82123508803136,426.26146868353635,427.0055430717561,425.70622872613706
3.660000000000003,-1.649108937009573,6.944362859521083,23.81670307456336,0.31884927282809716,0.13715381026280937,0.0,-1.8845519022093402,5.601356191628257,5.123408037158101,0.08848438781034668,-0.004463055222583563,0.0,450.44831091660785,450.2483731016629,451.7669471450247,450.1572113438764
3.720000000000003,-1.764954454176462,7.286137086646584,24.125438183469413,0.3242556380812385,0.13657767889998862,0.0,-1.9768409756910685,5.791187589431951,5.166926722965139,0.09172677847035178,-0.014741452223181893,0.0,472.53101334119737,471.7379259066987,472.42719429344726,472.6833651872744
3.780000000000003,-1.8860171360469662,7.638638089060515,24.434604547462083,0.33019443910386403,0.1355041812379172,0.0,-2.0584800794792453,5.959025421140615,5.138209717536168,0.10622831990042089,-0.02104164985409362,0.0,450.91467656239587,450.40538379932036,450.20133006875204,451.3812860196339
3.840000000000003,-2.012382691282172,8.002267231388323,24.74492129244062,0.33648044710450975,0.13493937648168242,0.0,-2.153522481351248,6.162038665767324,5.2046078343777795,0.10330636993308948,0.002214636737506711,0.0,482.4740300167525,484.2272049307946,481.2562993063876,481.0437850426352
3.900000000000003,-2.143933120535949,8.37690055999556,25.055605454829482,0.34311181180668004,0.13480982505487749,0.0,-2.2314891363058296,6.325968306025995,5.1511971543523405,0.11773354462384666,-0.006533332172852177,0.0,445.7603242086316,445.04469195468465,445.51922418884163,446.7078370592292
